,0
10919,FICVW
10920,AMRN
10921,ACR$C
10922,DWSH
10923,TIGO
10924,CBAT
10925,COGT
10926,GLTO
10927,SSUS
10928,INCO
10929,TGAN
10930,OFC
10931,EXPE
10932,OPRT
10933,AVAV
10934,RUSHA
10935,MESO
10936,GSAT
10937,AVACU
10938,OTEC
10939,LSBK
10940,SZNE
10941,LIVBU
10942,NTES
10943,LCTX
10944,SHUA
10945,AMH
10946,ACHC
10947,OPP$B
10948,BRLN
10949,ADD
10950,OCEA
10951,KROS
10952,BEKE
10953,DINT
10954,LRNZ
10955,MTR
10956,ACACW
10957,ATLX
10958,BUI
10959,OHAA
10960,DFP
10961,STNG
10962,PFBC
10963,AWK
10964,SVIIR
10965,MEAR
10966,MMSC
10967,NBSTW
10968,ZIEXT
10969,CLNR
10970,FDG
10971,RELY
10972,PBS
10973,FJUN
10974,CTEST
10975,NYCB
10976,POR
10977,APTV
10978,VOR
10979,USD
10980,VWID
10981,XHYC
10982,TBLD
10983,CSSEL
10984,BRIVU
10985,PNF
10986,IEI
10987,GE
10988,DOG
10989,XOMA
10990,DLR$J
10991,LUMN
10992,SSU
10993,PBYI
10994,CDR$B
10995,FLO
10996,CNXN
10997,LCFY
10998,EWT
10999,VIIAW
11000,SACH$A
11001,BHFAM
11002,QTEC
11003,CPS
11004,PTON
11005,TCBPW
11006,CMP
11007,ORIC
11008,ITRN
11009,EDR
11010,IDU
11011,ROL
11012,COF$N
11013,NDRA
11014,IGMS
11015,BTU
11016,BSVN
11017,MYNA
11018,KURA
11019,ASTR
11020,FNCL
11021,ULVM
11022,CHK
11023,QYLG
11024,DEED
11025,SAP
11026,LGH
11027,AFBI
11028,DAUG
11029,PCN
11030,FLFV
11031,PTMC
11032,ARQQW
11033,OXLCO
11034,MMD
11035,WGRO
11036,GEGGL
11037,EFC$C
11038,MRDB
11039,IMACW
11040,PGHY
11041,EXAS
11042,TKNO
11043,CTEST.G
11044,CTEST.S
11045,IDHQ
11046,TCOA.U
11047,KRE
11048,NUTX
11049,GFL
11050,CRGE
11051,DTW
11052,PGRU
11053,ALLG.W
11054,TTI
11055,FMC
11056,IDNA
11057,R
11058,VCXA
11059,GLPG
11060,OXY
11061,KAI
11062,TEL
11063,BTMDW
11064,PET
11065,LEGR
11066,NVOS
11067,CWEN.A
11068,IQMDU
11069,CCCS
11070,BROG
11071,COF
11072,CDRO
11073,AQMS
11074,HCXY
11075,CXAC
11076,IBHH
11077,GSBC
11078,IPVF
11079,LFT$A
11080,WAL
11081,MLI
11082,IMXI
11083,STK
11084,SRCL
11085,FITBO
11086,SWKS
11087,FITB
11088,VXF
11089,BNY
11090,CVM
11091,AREN
11092,SEPAU
11093,KEYS
11094,ADPT
11095,JWAC
11096,APLM
11097,ROIVW
11098,HGER
11099,ONON
11100,CMCAW
11101,FPL
11102,STCE
11103,INUV
11104,SMAPU
11105,BRDS
11106,EHTH
11107,NCPL
11108,TWKS
11109,EMCGU
11110,NOVZ
11111,PIZ
11112,DBO
11113,KOCT
11114,ILLM
11115,DSP
11116,VERB
11117,FRPT
11118,SHFSW
11119,COLM
11120,TNON
11121,ARTNA
11122,VLU
11123,CZA
11124,CCF
11125,IMAQW
11126,CRCT
11127,QBTS
11128,MART
11129,OMIC
11130,FCT
11131,VCXB
11132,HMA.U
11133,RPT
11134,JHEM
11135,VRNS
11136,RJAC
11137,SITM
11138,MARZ
11139,WTMAU
11140,SENEA
11141,IBIT
11142,ADVM
11143,PGAL
11144,PHGE.W
11145,BASE
11146,TJX
11147,SKYA
11148,RDIV
11149,RELIW
11150,PDEX
11151,VICI
11152,CABA
11153,LIFWZ
11154,PBAXU
11155,PCYG
11156,VCXAW
11157,MGMT
11158,IYH
11159,FXZ
11160,FRLAU
11161,HIBB
11162,JJS
11163,PYR
11164,NANR
11165,FMIV
11166,ANZU
11167,T
11168,SWBI
11169,KRUZ
11170,CLDT
11171,NTKI
11172,PBHC
11173,METV
11174,NXC
11175,BKKT
11176,SIXJ
11177,AOGOU
11178,FRBA
11179,BKSY.W
11180,DULL
11181,NINE
11182,GSRMR
11183,MDT
11184,DSCF
11185,EES
11186,BLACU
11187,INDB
11188,MRVI
11189,PLAOW
11190,MKL
11191,JPM$K
11192,MSVX
11193,HBT
11194,ALPP
11195,KCAL
11196,CSBR
11197,ANF
11198,SPLP
11199,NETC.W
11200,FORLU
11201,OSS
11202,MTUL
11203,ADERU
11204,TIPX
11205,PTLO
11206,NFTY
11207,RIV$A
11208,ENV
11209,FCA
11210,PD
11211,IFIN.W
11212,AEF
11213,KMT
11214,SOFI
11215,GOGL
11216,IXSE
11217,PYPE
11218,EWMC
11219,AHH$A
11220,BBMC
11221,NVACR
11222,NIOBW
11223,MRAD
11224,WWR
11225,MBIN
11226,KNTK
11227,DHCNI
11228,SPXE
11229,UMAY
11230,MCRB
11231,LEV.A
11232,PGNY
11233,HLLY
11234,HY
11235,ONCR
11236,HSDT
11237,LIDR
11238,VNOM
11239,MFUS
11240,AXGN
11241,JSML
11242,RS
11243,CNEY
11244,NTEST
11245,AEMD
11246,ALL$I
11247,ILF
11248,PKI
11249,HDRO
11250,MNOV
11251,THO
11252,CCV
11253,ALRS
11254,AVNS
11255,SWN
11256,TRIP
11257,IRNT
11258,MAKX
11259,ANPC
11260,ACAHU
11261,FSRXU
11262,MTACU
11263,ALDX
11264,SPFI
11265,BXMX
11266,BTR
11267,AIRC
11268,SKYT
11269,AVTR
11270,RTL
11271,USFD
11272,FLFVR
11273,APRJ
11274,SAMA
11275,ACGL
11276,PSI
11277,MODD
11278,TDS$U
11279,FXB
11280,WIW
11281,PFRL
11282,ASCBU
11283,CII
11284,APM
11285,VCXAU
11286,CLMB
11287,PTC
11288,CSV
11289,HQH
11290,PFLT
11291,PGZ
11292,HCMAW
11293,EMP
11294,MHH
11295,FATBW
11296,IQSM
11297,ITI
11298,FNDB
11299,PGX
11300,MBWM
11301,ANET
11302,PHYL
11303,AAT
11304,NXTC
11305,ALT
11306,FGD
11307,BTTX
11308,SANA
11309,DRH$A
11310,EMCR
11311,NLY$F
11312,CORS.W
11313,TRFM
11314,WFC$D
11315,GTIP
11316,ICCH
11317,REFI
11318,FNDC
11319,VMGAU
11320,IVEG
11321,AKAN
11322,HDV
11323,AZN
11324,NETC
11325,MSC
11326,GNR
11327,MTGP
11328,ASPA
11329,ACAXR
11330,FTHM
11331,SHV
11332,ANY
11333,CWK
11334,ANIP
11335,ROCLU
11336,ASPN
11337,SPXU
11338,CNFRL
11339,NCAC
11340,IBKR
11341,ETO
11342,TPLE
11343,YLD
11344,MITQ
11345,STE
11346,VSSYW
11347,TIOAU
11348,GFS
11349,HYI
11350,PRI
11351,MXCT
11352,ENS
11353,FSLD
11354,SZK
11355,EVGOW
11356,VYNT
11357,PACI.U
11358,WAVC.U
11359,HTLFP
11360,EATV
11361,BSMV
11362,TITN
11363,MGV
11364,DFAE
11365,NUE
11366,VTEB
11367,NCACW
11368,FLCH
11369,ONFO
11370,FTIF
11371,OCUL
11372,ADNT
11373,VRSK
11374,FTRI
11375,ACAH
11376,KC
11377,MURF
11378,CKX
11379,DNP
11380,MAQCU
11381,BBAR
11382,PGEN
11383,KNTE
11384,FIHD
11385,NRBO
11386,SHAG
11387,T$A
11388,ZIVB
11389,SKYAU
11390,UYLD
11391,GLTA.U
11392,SXQG
11393,FOSL
11394,VGI
11395,LOUP
11396,WEAV
11397,IBMP
11398,JJSF
11399,CACO
11400,MYO
11401,ASLN
11402,IMTX
11403,AWR
11404,PTEN
11405,PAYO
11406,IDBA
11407,LESL
11408,TPMN
11409,DBA
11410,SYT
11411,XMAR
11412,NBN
11413,CBNK
11414,RCLFU
11415,SKYH.W
11416,ICLR
11417,BC
11418,NH
11419,HIMS
11420,BWMN
11421,HEEM
11422,APACW
11423,BNTX
11424,FORR
11425,AINC
11426,BMAQU
11427,UUP
11428,IGC
11429,CLWT
11430,XLI
11431,CLPT
11432,LFLY
11433,DFNL
11434,WEJOW
11435,OXY.W
11436,FEM
11437,CLVR
11438,ALYA
11439,ZH
11440,ALL$B
11441,KAR
11442,FSBW
11443,AMBI.W
11444,AUMN
11445,NEXI
11446,DSAQ.U
11447,BBU
11448,ESG
11449,BWAQ
11450,TAYD
11451,EMXC
11452,JUPWW
11453,ATNFW
11454,UCBIO
11455,BLKC
11456,LEU
11457,TPST
11458,NGL$B
11459,STRM
11460,ANEW
11461,IBHE
11462,SPIR
11463,XNET
11464,HEDJ
11465,VBOCU
11466,MHI
11467,STT
11468,EMO
11469,CLOZ
11470,JYD
11471,CRSR
11472,LLAP
11473,BML$H
11474,FEBT
11475,BUZZ
11476,BLEUU
11477,SXT
11478,QDEC
11479,KIND
11480,FFIEW
11481,ET$E
11482,LCW
11483,DHI
11484,KCCA
11485,DMAC
11486,FGI
11487,TTEK
11488,KSPN
11489,WEYS
11490,GGT$G
11491,GLIF
11492,STGF
11493,OBT
11494,CSSEN
11495,HAUS
11496,AGI
11497,BLDE
11498,FIEE
11499,SNCRL
11500,QLI
11501,PWOD
11502,MTEM
11503,SLVP
11504,NAMSW
11505,MLVF
11506,DMAQ
11507,MDXH
11508,JPM$L
11509,EVUS
11510,KNSL
11511,PUCK
11512,DRH
11513,ISDR
11514,FLGR
11515,SCRMU
11516,BUCK
11517,BKLC
11518,PSEC$A
11519,SUPL
11520,SMBK
11521,PDN
11522,RISN
11523,ENZL
11524,LFLYW
11525,LIXTW
11526,ASCB
11527,KLDW
11528,COF$I
11529,USGO
11530,GSIT
11531,BNDW
11532,IGTAW
11533,VRTX
11534,CRDL
11535,ERJ
11536,GTH
11537,FSRX
11538,HUBCZ
11539,BCDA
11540,ATCO$D
11541,MNDY
11542,CODI$C
11543,PANW
11544,CX
11545,ALTUW
11546,ASB$E
11547,KARS
11548,TEF
11549,FXCOR
11550,TYRA
11551,EJUL
11552,SHAP.U
